"","[Yeast flora of plant rhizosphere and phyllosphere]."," ","","","","1975-06-20T00:00:00Z","","fla"
"","Grapevine viroid 1B, a new member of the apple scar skin viroid group contains the left terminal reg"," ","","","","1989-06-29T00:00:00Z","","fla"
"","Neurobase: a general-purpose program for acquisition, storage and digital processing of transient si"," ","","","","1991-03-07T00:00:00Z","","fla"
"","Jejunal atresia with absent mesentery and a helical ileum."," ","","","","1976-11-25T00:00:00Z","","fla"
"","Some properties of the viroid inducing peach latent mosaic disease."," ","","","","1990-01-27T00:00:00Z","","fla"
"","[Development of acute myelocytic leukemia in the course of Sjögren's syndrome]."," ","","","","1989-01-09T00:00:00Z","","fla"
"","A two-year kinesiographic study of mandibular movement patterns in denture wearers."," ","","","","1989-11-20T00:00:00Z","","fla"
"","Pear blister canker viroid is a member of the apple scar skin subgroup (apscaviroids) and also has s"," ","","","","1992-10-01T00:00:00Z","","fla"
"","A system for the reconstruction and analysis of dendritic fields."," ","","","","1990-03-20T00:00:00Z","","fla"
"","A crystallographic molecular lattice builder applied to model lipid bilayers."," ","","","","1992-03-07T00:00:00Z","","fla"
"","Laboratory support of drug abuse control programs: an overview."," ","","","","1977-03-15T00:00:00Z","","fla"
"","[Prostatic carcinoma presenting as an abdominal mass: a case report]."," ","","","","1992-12-01T00:00:00Z","","fla"
"","Technique of on-line analysis of diaphragmatic electromyogram activity in the newborn."," ","","","","1989-10-15T00:00:00Z","","fla"
"","Formulation and evaluation of baits for oral rabies vaccination of raccoons (Procyon lotor)."," ","","","","1991-01-01T00:00:00Z","","fla"
"","Insulin potentiating factor and chromium content of selected foods and spices."," ","","","","1990-03-01T00:00:00Z","","fla"
"","An innovative method of teaching Advanced Cardiac-Life Support, or why Cosmic Osmo may someday save "," ","","","","1991-03-07T00:00:00Z","","fla"
"","Identification of a new viroid as the putative causal agent of pear blister canker disease."," ","","","","1991-06-03T00:00:00Z","","fla"
"","Gamma camera image acquisition, display, and processing with the personal microcomputer."," ","","","","1990-04-25T00:00:00Z","","fla"
"","[New methods for analysis and evaluation of sensory qualities of foods and calculation of changes. 1"," ","","","","1976-08-14T00:00:00Z","","fla"
"","[Electromyographic silent period in the masseter and temporal muscles]."," ","","","","1978-09-15T00:00:00Z","","fla"
"","Vascular changes in the dental pulp in the hypercholesterolemic miniature swine."," ","","","","1992-09-03T00:00:00Z","","fla"
"","Cardiac arrhythmias on swallowing."," ","","","","1977-02-01T00:00:00Z","","fla"
"","Parts and the basic level in natural categories and artificial stimuli: comments on Murphy (1991)"," ","","","","1991-09-27T00:00:00Z","","fla"
"","Purification and characterization of an allergen from celery immunochemically related to an allergen"," ","","","","1992-08-07T00:00:00Z","","fla"
"","The performance characteristics of an expert system for the "on-line" assessment of thalassemia trai"," ","","","","1989-12-27T00:00:00Z","","fla"
"","Intonation and fundamental frequency in male-to-female transsexuals."," ","","","","1990-02-23T00:00:00Z","","fla"
"","Glycemic responses in insulin-dependent diabetic patients: effect of food composition."," ","","","","1989-04-15T00:00:00Z","","fla"
"","Effect of increased amounts of pectin on a solid-liquid meal digestion in healthy man."," ","","","","1985-09-01T00:00:00Z","","fla"
"","The effects of a pesticide program on microbial populations from apple leaf litter."," ","","","","1979-12-15T00:00:00Z","","fla"
"","Pesticide analysis by gas chromatography with a novel atomic emission detector."," ","","","","1990-09-26T00:00:00Z","","fla"
"","Clinical significance of hair cadmium content in the diagnosis of mental retardation of children."," ","","","","1990-04-01T00:00:00Z","","fla"
"","Monitoring Ontario-grown apples for pest control chemicals used in their production, 1978-86."," ","","","","1989-01-13T00:00:00Z","","fla"
"","Improved food intake and reduced nausea and vomiting in patients given a restricted diet while recei"," ","","","","1992-01-02T00:00:00Z","","fla"
"","[Hygienic significance of patulin in foods. 1. Analytical detection of patulin]."," ","","","","1979-09-20T00:00:00Z","","fla"
"","Longitudinal electromyographic study of chewing patterns in complete-denture wearers."," ","","","","1992-12-21T00:00:00Z","","fla"
"","Risk factors in dental erosion."," ","","","","1991-06-22T00:00:00Z","","fla"
"","The effect of protein or carbohydrate breakfasts on subsequent plasma amino acid levels, satiety and"," ","","","","1989-12-15T00:00:00Z","","fla"
"","The effect of mouth closure on drooling and speech."," ","","","","1990-08-06T00:00:00Z","","fla"
"","Toy Control Program evaluation."," ","","","","1991-08-15T00:00:00Z","","fla"
"","Sustained pectin ingestion: effect on gastric emptying and glucose tolerance in non-insulin-dependen"," ","","","","1988-12-31T00:00:00Z","","fla"
"","Responses of monkey dopamine neurons during learning of behavioral reactions."," ","","","","1992-01-01T00:00:00Z","","fla"
"","Influence of nutritional factors on 239Np and 233Pa retention in weanling rats."," ","","","","1989-11-20T00:00:00Z","","fla"
"","Changing pattern of cutaneous tuberculosis. A prospective study."," ","","","","1989-05-05T00:00:00Z","","fla"
"","Absorption of flurbiprofen in the fed and fasted states."," ","","","","1992-07-15T00:00:00Z","","fla"
"","HistoLogical, a computer atlas and drill of histology."," ","","","","1991-03-07T00:00:00Z","","fla"
"","Analysis of the dsRNAs of apple chlorotic leaf spot virus."," ","","","","1992-04-01T00:00:00Z","","fla"
"","A viroid from Nematanthus wettsteinii plants closely related to the Columnea latent viroid."," ","","","","1992-11-01T00:00:00Z","","fla"
"","[Energetic utilization of sugar beets, dried shreds, sucrose and apple pectin by growing swine. 1. S"," ","","","","1990-12-19T00:00:00Z","","fla"
"","[The energetic utilization of rations with dried concentrates, potatoes, sugar beets, apple pectin a"," ","","","","1991-02-01T00:00:00Z","","fla"
"","[Changes in 5-methylcytosine content of plant DNA in proportion to the amount of flowering]."," ","","","","","","fla"
"","Purification and some properties of chlorogenic acid oxidase from apple (Malus pumila)."," ","","","","1992-11-09T00:00:00Z","","fla"
"","A useful programme in BASIC for axonal morphometry with introduction of new cytoskeletal parameters."," ","","","","1991-10-21T00:00:00Z","","fla"
"","Organophosphate pesticide exposure in a group of Washington State orchard applicators."," ","","","","1992-10-20T00:00:00Z","","fla"
"","Effect of viscous indigestible polysaccharides on pancreatic-biliary secretion and digestive organs "," ","","","","1990-04-01T00:00:00Z","","fla"
"","Acquisition and analysis of fast single channel kinetic data on an Apple IIe microcomputer."," ","","","","1987-05-01T00:00:00Z","","fla"
"","Modeling intestinal absorption and other nutrition-related processes using PSPICE and STELLA."," ","","","","1990-07-01T00:00:00Z","","fla"
"","Acid digestion, hydride evolution atomic absorption spectrophotometric method for determining arseni"," ","","","","1977-11-01T00:00:00Z","","fla"
"","[Effect of products of thermophilous methane fermentation on the fermentation of fruit must by Sacch"," ","","","","1975-12-09T00:00:00Z","","fla"
"","N-glycolylneuraminic acid specific lectin from Pila globosa snail."," ","","","","1991-07-15T00:00:00Z","","fla"
"","Chewing and swallowing activity of masticatory muscles in patients with a complete upper and a parti"," ","","","","1991-07-15T00:00:00Z","","fla"
"","Urological history-taking and management recommendations by microcomputer."," ","","","","1989-02-15T00:00:00Z","","fla"
"","Adsorption of bile salts from aqueous solution by plant fibre and cholestyramine."," ","","","","1978-09-15T00:00:00Z","","fla"
"","Tissue and subcellular distribution of the lectin from Datura stramonium (thorn apple)."," ","","","","1979-11-15T00:00:00Z","","fla"
"","[Gustatory sweating demonstrated by infrared thermography]."," ","","","","1992-10-09T00:00:00Z","","fla"
"","Nucleotide sequence and genomic organization of apple chlorotic leaf spot closterovirus."," ","","","","1990-11-18T00:00:00Z","","fla"
"","Muscle force recruitment and biomechanical modeling: an analysis of masseter muscle function during "," ","","","","1992-07-15T00:00:00Z","","fla"
"","Pharyngeal and upper esophageal sphincter manometry in humans."," ","","","","1990-02-15T00:00:00Z","","fla"
"","Relative bioavailability of deuterium-labeled monoglutamyl tetrahydrofolates and folic acid in human"," ","","","","1992-06-15T00:00:00Z","","fla"
"","Lessons from a doctoral thesis."," ","","","","1990-01-28T00:00:00Z","","fla"
"","Amygdalectomy and ventromedial prefrontal ablation produce similar deficits in food choice and in si"," ","","","","1991-12-05T00:00:00Z","","fla"
"","Risk factors for the development of posterior subcapsular cataracts in patients with cystic fibrosis"," ","","","","1989-06-09T00:00:00Z","","fla"
"","Atresia of jejunum and ileum: is it the same disease?"," ","","","","1990-06-01T00:00:00Z","","fla"
"","Relative bioavailability of deuterium-labeled monoglutamyl and hexaglutamyl folates in human subject"," ","","","","1991-03-15T00:00:00Z","","fla"
"","Modulation of 4-(methylnitrosamino)-1-(3-pyridyl)-1 butanone demethylation and denitrosation by rat "," ","","","","1991-07-26T00:00:00Z","","fla"
"","Triggering module for waveform digitization."," ","","","","1991-07-30T00:00:00Z","","fla"
"","Conservation of the putative methyltransferase domain: a hallmark of the 'Sindbis-like' supergroup o"," ","","","","1992-08-01T00:00:00Z","","fla"
"","Volume and acidity of residual gastric fluid after oral fluid ingestion before elective ambulatory s"," ","","","","1989-12-01T00:00:00Z","","fla"
"","[The energetic utilization of rations with dried concentrates, potatoes, sugar beets, apple pectin a"," ","","","","1991-02-01T00:00:00Z","","fla"
"","A semiautomatic image analyzing system based on an APPLE II or IIe personal computer."," ","","","","1987-12-16T00:00:00Z","","fla"
"","Stability of labetalol hydrochloride in distilled water, simple syrup, and three fruit juices."," ","","","","1991-05-15T00:00:00Z","","fla"
"","Muscle function during chewing and swallowing in patients with osseointegrated oral implant bridges."," ","","","","1979-08-01T00:00:00Z","","fla"
"","EDMUS, a European database for multiple sclerosis."," ","","","","1992-08-01T00:00:00Z","","fla"
"","Impaired priming of new associations in amnesia."," ","","","","1989-07-01T00:00:00Z","","fla"
"","Effects of cellulose added to diets of low and high fiber content upon the metabolism of calcium, ma"," ","","","","1977-04-28T00:00:00Z","","fla"
"","The rate of vascularization of coralline hydroxyapatite."," ","","","","1989-08-26T00:00:00Z","","fla"
"","Insulin requirement of simple and complex carbohydrate foods in type 1 (insulin-dependent) CSII-trea"," ","","","","1991-04-08T00:00:00Z","","fla"
"","Is angiographic ventriculography necessary for the assessment of ischemic patients?"," ","","","","1992-10-31T00:00:00Z","","fla"
"","Effects of body position and bolus consistency on the manometric parameters and coordination of the "," ","","","","1990-10-15T00:00:00Z","","fla"
"","A photometric study of the color of health gingiva."," ","","","","1977-01-04T00:00:00Z","","fla"
"","Pesticides and food safety."," ","","","","1989-04-15T00:00:00Z","","fla"
"","[Long-term results following conservative and surgical treatment of infantile hypertrophic pyloric s"," ","","","","1989-06-15T00:00:00Z","","fla"
"","A glycoprotein inhibitor of pectin methylesterase in kiwi fruit (Actinidia chinensis)."," ","","","","1990-10-05T00:00:00Z","","fla"
"","Effects of a task-specific warm-up on anaerobic power."," ","","","","1989-12-08T00:00:00Z","","fla"
"","Morphometric analysis of Mauthner axon cytoskeletal components in adult and subadult fish."," ","","","","1992-01-15T00:00:00Z","","fla"
"","[Computerized reconstruction of the spatial organization of enamel rods]."," ","","","","1989-01-15T00:00:00Z","","fla"
"","Stability of nizatidine in extemporaneous oral liquid preparations."," ","","","","1990-12-21T00:00:00Z","","fla"
"","A pilot study on the effects of Aroclor 1254 ingestion by rhesus and cynomolgus monkeys as a model f"," ","","","","1990-12-01T00:00:00Z","","fla"
"","[A case of primary amyloidosis associated with giant cell infiltration within a Bowman's capsule]."," ","","","","1992-06-25T00:00:00Z","","fla"
"","Bacteriophage Mu as a genetic tool to study Erwinia amylovora pathogenicity and hypersensitive react"," ","","","","1990-02-05T00:00:00Z","","fla"
"","Effect of experimental stress on masseter and temporalis muscle activity in human subjects with temp"," ","","","","1989-06-15T00:00:00Z","","fla"
"","Nitrification in the intertidal zone: influence of effluent type and effect of tannin on nitrifiers."," ","","","","1977-11-15T00:00:00Z","","fla"
"","Phylogeny of capsid proteins of rod-shaped and filamentous RNA plant viruses: two families with dist"," ","","","","1991-09-01T00:00:00Z","","fla"
"","Comparison of the ion exclusion chromatographic method with the Monier-Williams method for determina"," ","","","","1989-03-15T00:00:00Z","","fla"
"","Molecular cloning of an 1-aminocyclopropane-1-carboxylate synthase from senescing carnation flower p"," ","","","","1992-01-13T00:00:00Z","","fla"
"","Effects of medial septal stimulation & its blockade with atropine on hippocampal rhythmical slow act"," ","","","","1990-10-15T00:00:00Z","","fla"
"","Bacteroides fragilis lipopolysaccharide and group B streptococcus serotype II glycocalyx have a comm"," ","","","","1988-09-01T00:00:00Z","","fla"
"","Role of antibiotic production by Erwinia herbicola Eh252 in biological control of Erwinia amylovora."," ","","","","1992-05-15T00:00:00Z","","fla"
"","[A case of sarcoidosis associated with Sjögren's syndrome]."," ","","","","1992-10-21T00:00:00Z","","fla"
"","Diverse groups of plant RNA and DNA viruses share related movement proteins that may possess chapero"," ","","","","1991-12-30T00:00:00Z","","fla"
"","[Fructose malabsorption and dysfunctional gastrointestinal manifestations]."," ","","","","1992-11-20T00:00:00Z","","fla"
"","The membranous portion of the interventricular septum and its relationship with the aortic valve in "," ","","","","1991-03-21T00:00:00Z","","fla"
"","Organochlorine residues in three bat species from four localities in Maryland and West Virginia, 197"," ","","","","1976-09-30T00:00:00Z","","fla"
"","Organochlorine pesticide residues in different Indian cereals, pulses, spices, vegetables, fruits, m"," ","","","","1990-07-01T00:00:00Z","","fla"
"","Crying does not exacerbate gastroesophageal reflux in infants."," ","","","","1992-01-01T00:00:00Z","","fla"
"","Quantitative and morphometric analysis of Langerhans cells in non-exposed skin in renal transplant p"," ","","","","1991-04-25T00:00:00Z","","fla"
"","Application of automatic image analysis for morphometric studies of peroxisomes stained cytochemical"," ","","","","1986-09-01T00:00:00Z","","fla"
"","The impact of training, food type, gender, and container size on the estimation of food portion size"," ","","","","1989-10-15T00:00:00Z","","fla"
"","Comparative study of Langerhans cells in normal and pathological human scars. I. Atrophic scars."," ","","","","1992-02-15T00:00:00Z","","fla"
"","Responses of primate locus coeruleus and subcoeruleus neurons to stimulation at reinforcing brain si"," ","","","","1976-06-18T00:00:00Z","","fla"
"","[Reliability and perspectives in peroperative flowmetry. An original computer-assisted ultrasonic te"," ","","","","1988-03-16T00:00:00Z","","fla"
"","[Evaluation of the performance of 2 mini-flow meters]."," ","","","","1987-06-19T00:00:00Z","","fla"
"","A computer program designed for the analysis of data from rat caries studies."," ","","","","1991-01-20T00:00:00Z","","fla"
"","Exposure of apple thinners to parathion residues."," ","","","","1975-09-12T00:00:00Z","","fla"
"","[Isolation and partial characterization of phenoloxidase from apples (Malus domestica, var. Anna)]."," ","","","","1989-06-15T00:00:00Z","","fla"
"","[The effect of a plant mixture on the metabolic equilibrium in patients with type-2 diabetes mellitu"," ","","","","","","fla"
"","[An epidemiological study of the residual vivax malaria cases in Huanghuai plain]."," ","","","","1989-07-25T00:00:00Z","","fla"
"","Comparison of evaluation of gastroesophageal reflux in infants using different feedings during intra"," ","","","","1990-05-01T00:00:00Z","","fla"
"","Non-predatory ingestive behaviors of the praying mantids Tenodera aridifolia sinensis (Sauss.) and S"," ","","","","1992-03-16T00:00:00Z","","fla"
"","Effects of diets rich in fermentable carbohydrates on plasma lipoprotein levels and on lipoprotein c"," ","","","","1990-09-20T00:00:00Z","","fla"
"","[Lowering cholesterol with Anticholest--a high fiber guar-apple pectin drink]."," ","","","","1992-05-03T00:00:00Z","","fla"
"","[Computer stimulation of endoscopic resection of the prostate]."," ","","","","1990-10-15T00:00:00Z","","fla"
"","The significance of gastric emptying in children with intestinal malrotation."," ","","","","1985-12-01T00:00:00Z","","fla"
"","Cholyl-lysylfluorescein: synthesis, biliary excretion in vivo and during single-pass perfusion of is"," ","","","","1991-12-06T00:00:00Z","","fla"
"","Use of reproductive technology to estimate variances and predict effects of gene interactions."," ","","","","1992-10-22T00:00:00Z","","fla"
"","Neuropsychological performance among agricultural pesticide applicators."," ","","","","1992-10-20T00:00:00Z","","fla"
"","Evaluation of a new monoclonal antibody combination reagent for direct fluorescence detection of Gia"," ","","","","1992-12-09T00:00:00Z","","fla"
"","Behavioural analysis of unilateral monoamine depletion in the marmoset."," ","","","","1992-06-20T00:00:00Z","","fla"
"","[Helixor--mistletoe preparation for cancer therapy. Documentation No. 19]."," ","","","","1990-03-06T00:00:00Z","","fla"
"","Calcitonin production by rat thyroid tumours."," ","","","","1975-07-03T00:00:00Z","","fla"
"","Computer analysis of the exploratory behavior of insects and mites in an olfactometer."," ","","","","1990-07-15T00:00:00Z","","fla"
"","Identification of a plant-derived mollicute as a strain of an avian pathogen, Mycoplasma iowae, and "," ","","","","1991-10-20T00:00:00Z","","fla"
"","Clinical nutrition of adult horses."," ","","","","1990-08-04T00:00:00Z","","fla"
"","The phylogeny of RNA-dependent RNA polymerases of positive-strand RNA viruses."," ","","","","1991-09-01T00:00:00Z","","fla"
"","[Development of an energy food for athletes]."," ","","","","1992-09-15T00:00:00Z","","fla"
"","Teaching pathology in the 21st century. An experimental automated curriculum delivery system for bas"," ","","","","1988-08-15T00:00:00Z","","fla"
"","Effects of ethanol and various alcoholic beverages on the formation of O6-methyldeoxyguanosine from "," ","","","","1992-07-24T00:00:00Z","","fla"
"","Natural pesticides and bioactive components in foods."," ","","","","1990-01-14T00:00:00Z","","fla"
"","Ethylenethiourea (ETU) in relation to use of ethylenebisdithiocarbamate (EBDC) fungicides."," ","","","","1990-05-20T00:00:00Z","","fla"
